text,category,urgency,source
Customer support sirf ticket close kar raha hai without solution. Ref ORD618970.,Customer_Service,Medium,Email
Promised date se 10 din late deliver hua. Refund bhi abhi tak process nahi hua.,Late_Delivery,Low,Call
Customer support sirf ticket close kar raha hai without solution. Ref ORD243792. Refund bhi abhi tak process nahi hua.,Customer_Service,Medium,Website
"Order ORD832264 ko 3 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila. Seller bhi reply nahi kar raha.",Order_Not_Delivered,High,Call
Customer support sirf ticket close kar raha hai without solution. Ref ORD162621.,Customer_Service,Low,Call
Invoice me extra charge add ho gaya. Order ORD315723.,Billing_Invoice,Medium,App
Completely different product receive hua. Seller bhi reply nahi kar raha.,Wrong_Product,High,Call
Promised date se 12 din late deliver hua. App me tracking bhi galat show ho rahi hai.,Late_Delivery,High,Email
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,Low,App
Amount debit hua lekin confirmation nahi aaya.,Payment_Issue,Medium,App
"Tracking TRK5437867 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,High,Call
"Tracking TRK4654790 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,High,Email
Amount debit hua lekin confirmation nahi aaya.,Payment_Issue,High,Website
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD343974.,Seller_Fraud,Low,Email
"Order ORD163766 ko 12 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Low,App
Completely different product receive hua.,Wrong_Product,High,Email
Completely different product receive hua.,Wrong_Product,Medium,Email
Amount debit hua lekin confirmation nahi aaya.,Payment_Issue,High,Website
Return approve hua but pickup schedule nahi ho raha. Invoice INV947285.,Refund_Return,Medium,Email
Refund 10 din se pending hai.,Refund_Return,Medium,App
UPI payment deduct ho gaya par order place nahi hua. Txn TXN94600705.,Payment_Issue,Medium,App
Promised date se 10 din late deliver hua.,Late_Delivery,High,Email
Refund 10 din se pending hai.,Refund_Return,High,Website
Discount apply hua tha par final bill me reflect nahi hua. Refund bhi abhi tak process nahi hua.,Billing_Invoice,Medium,Website
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,Medium,Email
Screen cracked thi delivery ke time.,Damaged_Product,High,Call
App crash ho rahi hai payment ke time. Ref TRK8618016.,App_Bug,Medium,Call
Box kholte hi product broken nikla. Order ORD135730. App me tracking bhi galat show ho rahi hai.,Damaged_Product,Low,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD846568.,Seller_Fraud,Medium,App
"Tracking TRK7859779 update nahi ho raha, delivery date cross ho gayi. App me tracking bhi galat show ho rahi hai.",Order_Not_Delivered,Medium,Website
Box kholte hi product broken nikla. Order ORD259652.,Damaged_Product,Medium,Email
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,Medium,Call
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,High,Email
"Tracking TRK2988957 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,Low,Email
Refund 10 din se pending hai. Support ko contact kiya but koi update nahi.,Refund_Return,Medium,Website
"Order ORD666052 ko 2 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,High,Call
Box kholte hi product broken nikla. Order ORD971406.,Damaged_Product,High,Email
"Order ORD391979 ko 5 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,High,Email
Customer support sirf ticket close kar raha hai without solution. Ref ORD841143.,Customer_Service,Medium,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD765318.,Seller_Fraud,Low,Website
Customer support sirf ticket close kar raha hai without solution. Ref ORD608042. Seller bhi reply nahi kar raha.,Customer_Service,Low,Website
"Order ORD614526 ko 2 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,High,Call
App crash ho rahi hai payment ke time. Ref TRK6850278.,App_Bug,Low,Website
Express delivery li thi fir bhi delay hua.,Late_Delivery,High,App
Amount debit hua lekin confirmation nahi aaya.,Payment_Issue,High,Email
Login karte hi something went wrong error aa raha hai.,App_Bug,Low,Call
App crash ho rahi hai payment ke time. Ref TRK5495016. Refund bhi abhi tak process nahi hua.,App_Bug,High,Email
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,High,App
3 baar complaint ki but koi proper response nahi mila. Refund bhi abhi tak process nahi hua.,Customer_Service,High,App
UPI payment deduct ho gaya par order place nahi hua. Txn TXN54733168.,Payment_Issue,Medium,App
Completely different product receive hua.,Wrong_Product,High,Website
Refund 10 din se pending hai. Seller bhi reply nahi kar raha.,Refund_Return,Medium,App
Completely different product receive hua. Support ko contact kiya but koi update nahi.,Wrong_Product,High,App
Screen cracked thi delivery ke time. App me tracking bhi galat show ho rahi hai.,Damaged_Product,High,Website
"Tracking TRK6237674 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,High,Email
Invoice me extra charge add ho gaya. Order ORD377107. App me tracking bhi galat show ho rahi hai.,Billing_Invoice,Medium,Call
Customer support sirf ticket close kar raha hai without solution. Ref ORD500984.,Customer_Service,Medium,Call
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD516650.,Seller_Fraud,Medium,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD200022. Support ko contact kiya but koi update nahi.,Seller_Fraud,High,Call
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD161795.",Wrong_Product,Medium,App
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,Email
UPI payment deduct ho gaya par order place nahi hua. Txn TXN74826670.,Payment_Issue,Medium,App
Refund 10 din se pending hai. Seller bhi reply nahi kar raha.,Refund_Return,High,Call
Promised date se 12 din late deliver hua.,Late_Delivery,Medium,Call
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,Low,Website
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD941811.,Seller_Fraud,High,Email
Return approve hua but pickup schedule nahi ho raha. Invoice INV849817.,Refund_Return,High,Call
"Order ORD426988 ko 10 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,High,Call
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD467476.",Wrong_Product,High,Call
Completely different product receive hua.,Wrong_Product,High,Website
"Order ORD393586 ko 3 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila. App me tracking bhi galat show ho rahi hai.",Order_Not_Delivered,High,Email
Amount debit hua lekin confirmation nahi aaya. Support ko contact kiya but koi update nahi.,Payment_Issue,High,Call
Express delivery li thi fir bhi delay hua.,Late_Delivery,Medium,Email
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD352468.",Wrong_Product,Medium,Email
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD274185.",Wrong_Product,Medium,Email
Login karte hi something went wrong error aa raha hai.,App_Bug,Medium,Email
Box kholte hi product broken nikla. Order ORD746944.,Damaged_Product,Low,Website
Invoice me extra charge add ho gaya. Order ORD105887.,Billing_Invoice,Medium,App
App crash ho rahi hai payment ke time. Ref TRK5612919. Refund bhi abhi tak process nahi hua.,App_Bug,High,App
UPI payment deduct ho gaya par order place nahi hua. Txn TXN94857827.,Payment_Issue,Medium,App
"Order ORD742693 ko 4 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila. Seller bhi reply nahi kar raha.",Order_Not_Delivered,High,App
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,Email
Return approve hua but pickup schedule nahi ho raha. Invoice INV641422.,Refund_Return,Medium,App
"Order ORD864366 ko 9 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila. Support ko contact kiya but koi update nahi.",Order_Not_Delivered,Medium,Call
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD426279.,Seller_Fraud,Medium,App
Completely different product receive hua. Seller bhi reply nahi kar raha.,Wrong_Product,Medium,App
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,Medium,Website
Box kholte hi product broken nikla. Order ORD425569. Refund bhi abhi tak process nahi hua.,Damaged_Product,High,Website
Customer support sirf ticket close kar raha hai without solution. Ref ORD285715. Refund bhi abhi tak process nahi hua.,Customer_Service,Medium,Email
Screen cracked thi delivery ke time. Support ko contact kiya but koi update nahi.,Damaged_Product,Low,Call
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,App
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD370756.",Wrong_Product,Medium,Website
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,Low,Email
Login karte hi something went wrong error aa raha hai.,App_Bug,Low,Website
Refund 10 din se pending hai.,Refund_Return,Medium,Call
Screen cracked thi delivery ke time.,Damaged_Product,Medium,Email
"Order ORD900244 ko 8 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Low,Call
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD637085. Support ko contact kiya but koi update nahi.",Wrong_Product,High,Email
Box kholte hi product broken nikla. Order ORD194789.,Damaged_Product,High,App
App crash ho rahi hai payment ke time. Ref TRK6054678. Support ko contact kiya but koi update nahi.,App_Bug,High,Website
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,Medium,Website
Refund 10 din se pending hai.,Refund_Return,High,Website
Discount apply hua tha par final bill me reflect nahi hua. App me tracking bhi galat show ho rahi hai.,Billing_Invoice,Medium,App
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD905142.,Seller_Fraud,High,Call
Return approve hua but pickup schedule nahi ho raha. Invoice INV297101.,Refund_Return,High,Call
Login karte hi something went wrong error aa raha hai.,App_Bug,High,Call
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,High,App
Login karte hi something went wrong error aa raha hai.,App_Bug,High,Call
"Tracking TRK1914547 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,High,Call
Completely different product receive hua. Support ko contact kiya but koi update nahi.,Wrong_Product,Low,Call
Promised date se 6 din late deliver hua. App me tracking bhi galat show ho rahi hai.,Late_Delivery,High,Call
Customer support sirf ticket close kar raha hai without solution. Ref ORD613405.,Customer_Service,High,Email
App crash ho rahi hai payment ke time. Ref TRK5483468.,App_Bug,Medium,Email
App crash ho rahi hai payment ke time. Ref TRK1614253. Seller bhi reply nahi kar raha.,App_Bug,High,Website
Login karte hi something went wrong error aa raha hai.,App_Bug,Low,Call
"Tracking TRK1642355 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,High,App
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,App
Express delivery li thi fir bhi delay hua.,Late_Delivery,Medium,Website
App crash ho rahi hai payment ke time. Ref TRK8934254.,App_Bug,Medium,Email
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD733992. Support ko contact kiya but koi update nahi.",Wrong_Product,High,Call
Login karte hi something went wrong error aa raha hai. Support ko contact kiya but koi update nahi.,App_Bug,High,Email
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,Medium,Call
Return approve hua but pickup schedule nahi ho raha. Invoice INV435169. App me tracking bhi galat show ho rahi hai.,Refund_Return,High,Website
Login karte hi something went wrong error aa raha hai.,App_Bug,Medium,Email
"Tracking TRK5895978 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,High,Website
Login karte hi something went wrong error aa raha hai.,App_Bug,Low,Call
Return approve hua but pickup schedule nahi ho raha. Invoice INV201690. Seller bhi reply nahi kar raha.,Refund_Return,Medium,Website
Express delivery li thi fir bhi delay hua.,Late_Delivery,High,Email
Login karte hi something went wrong error aa raha hai.,App_Bug,Medium,Call
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,High,Call
App crash ho rahi hai payment ke time. Ref TRK8014552.,App_Bug,Medium,Website
App crash ho rahi hai payment ke time. Ref TRK7858110. App me tracking bhi galat show ho rahi hai.,App_Bug,Medium,Email
"Tracking TRK9578785 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,Low,Website
Invoice me extra charge add ho gaya. Order ORD438400. App me tracking bhi galat show ho rahi hai.,Billing_Invoice,Medium,Call
UPI payment deduct ho gaya par order place nahi hua. Txn TXN24919279.,Payment_Issue,Low,Website
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD107217.,Seller_Fraud,Low,App
Screen cracked thi delivery ke time.,Damaged_Product,Medium,Call
Invoice me extra charge add ho gaya. Order ORD407194.,Billing_Invoice,Low,Call
Invoice me extra charge add ho gaya. Order ORD208656.,Billing_Invoice,High,Website
3 baar complaint ki but koi proper response nahi mila. Refund bhi abhi tak process nahi hua.,Customer_Service,Medium,App
Discount apply hua tha par final bill me reflect nahi hua. App me tracking bhi galat show ho rahi hai.,Billing_Invoice,High,Call
Login karte hi something went wrong error aa raha hai.,App_Bug,High,Email
Completely different product receive hua.,Wrong_Product,High,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD253643. Support ko contact kiya but koi update nahi.,Seller_Fraud,Medium,Website
Completely different product receive hua.,Wrong_Product,Low,Email
Login karte hi something went wrong error aa raha hai. App me tracking bhi galat show ho rahi hai.,App_Bug,High,Call
